0,22-11-2022 02:03,7.0
1,18-11-2022 13:37,6.9
2,12-11-2022 07:09,7.0
3,11-11-2022 10:48,7.3
4,09-11-2022 10:14,6.6
5,09-11-2022 09:51,7.0
6,09-11-2022 09:38,6.8
7,20-10-2022 11:57,6.7
8,22-09-2022 06:16,6.8
9,19-09-2022 18:05,7.6
10,18-09-2022 06:44,6.9
11,17-09-2022 13:41,6.5
12,14-09-2022 11:04,7.0
13,10-09-2022 23:47,7.6
14,05-09-2022 04:52,6.6
15,14-08-2022 13:44,6.6
16,27-07-2022 00:43,7.0
17,08-06-2022 00:55,6.5
18,26-05-2022 12:02,7.2
19,19-05-2022 10:13,6.9
20,10-05-2022 23:06,6.8
21,21-04-2022 07:42,6.6
22,31-03-2022 05:44,7.0
23,30-03-2022 20:56,6.9
24,22-03-2022 17:41,6.7
25,16-03-2022 14:36,7.3
26,13-03-2022 21:09,6.7
27,02-03-2022 12:52,6.6
28,16-02-2022 20:21,6.8
29,03-02-2022 15:58,6.5
30,29-01-2022 02:46,6.5
31,14-01-2022 09:05,6.6
32,11-01-2022 12:39,6.5
33,11-01-2022 12:39,6.5
34,11-01-2022 12:39,6.6
35,11-01-2022 11:35,6.7
36,11-01-2022 11:35,6.7
37,11-01-2022 11:35,6.8
38,11-01-2022 01:07,6.6
39,07-01-2022 17:45,6.6
40,29-12-2021 18:25,7.3
41,14-12-2021 03:20,7.3
42,28-11-2021 10:52,7.5
43,10-11-2021 15:45,6.6
44,11-10-2021 09:10,6.9
45,09-10-2021 10:58,6.9
46,02-10-2021 06:29,7.3
47,22-09-2021 09:57,6.5
48,08-09-2021 01:47,7.0
49,22-08-2021 21:33,7.1
50,22-08-2021 00:45,6.6
51,18-08-2021 10:10,6.9
52,16-08-2021 11:10,6.9
53,14-08-2021 12:29,7.2
54,14-08-2021 11:57,6.9
55,14-08-2021 11:57,6.9
56,12-08-2021 18:35,8.1
57,12-08-2021 18:32,7.5
58,11-08-2021 17:46,7.1
59,29-07-2021 06:15,8.2
60,29-07-2021 06:15,8.2
61,23-07-2021 20:48,6.7
62,21-07-2021 21:15,6.7
63,20-06-2021 17:05,6.5
64,21-05-2021 22:13,6.5
65,21-05-2021 18:04,7.3
66,14-05-2021 06:33,6.7
67,12-05-2021 14:05,6.7
68,01-05-2021 01:27,6.9
69,25-04-2021 22:28,6.5
70,24-04-2021 00:23,6.5
71,20-03-2021 09:09,7.0
72,16-03-2021 18:38,6.6
73,04-03-2021 23:12,6.5
74,04-03-2021 19:28,8.1
75,04-03-2021 17:41,7.4
76,04-03-2021 13:27,7.3
77,13-02-2021 14:07,7.1
78,10-02-2021 13:19,7.7
79,23-01-2021 23:36,6.9
80,21-01-2021 12:23,7.0
81,11-01-2021 21:32,6.7
82,27-12-2020 21:39,6.7
83,30-10-2020 11:51,7.0
84,19-10-2020 20:54,7.6
85,18-09-2020 21:43,6.9
86,01-09-2020 21:09,6.5
87,01-09-2020 04:09,6.8
88,30-08-2020 21:20,6.5
89,21-08-2020 04:09,6.9
90,18-08-2020 22:29,6.9
91,18-08-2020 22:23,6.8
92,18-08-2020 00:03,6.6
93,22-07-2020 06:12,7.8
94,17-07-2020 02:50,7.0
95,06-07-2020 22:54,6.6
96,23-06-2020 15:29,7.4
97,18-06-2020 12:49,7.4
98,13-06-2020 15:51,6.6
99,03-06-2020 07:35,6.8
100,15-05-2020 11:03,6.5
101,12-05-2020 22:41,6.6
102,06-05-2020 13:53,6.8
103,02-05-2020 12:51,6.5
104,31-03-2020 23:52,6.5
105,25-03-2020 02:49,7.5
106,13-02-2020 10:33,7.0
107,28-01-2020 19:10,7.7
108,24-01-2020 17:55,6.7
109,15-12-2019 06:11,6.8
110,14-11-2019 16:17,7.1
111,08-11-2019 10:44,6.5
112,04-11-2019 22:43,6.6
113,31-10-2019 01:11,6.5
114,29-10-2019 01:04,6.6
115,29-09-2019 15:57,6.7
116,25-09-2019 23:46,6.5
117,01-09-2019 15:54,6.6
118,27-08-2019 23:55,6.6
119,02-08-2019 12:03,6.9
120,01-08-2019 18:28,6.8
121,31-07-2019 15:02,6.6
122,14-07-2019 09:10,7.2
123,14-07-2019 05:39,6.6
124,07-07-2019 15:08,6.9
125,06-07-2019 03:19,7.1
126,24-06-2019 02:53,7.3
127,15-06-2019 22:55,7.3
128,30-05-2019 09:03,6.6
129,26-05-2019 07:41,8.0
130,14-05-2019 12:58,7.6
131,06-05-2019 21:19,7.1
132,12-04-2019 11:40,6.8
133,09-04-2019 17:53,6.5
134,01-03-2019 08:50,7.0
135,22-02-2019 10:17,7.5
136,01-02-2019 16:14,6.7
137,22-01-2019 19:01,6.7
138,20-01-2019 01:32,6.7
139,15-01-2019 18:06,6.6
140,06-01-2019 17:27,6.6
141,05-01-2019 19:25,6.8
142,29-12-2018 03:39,7.0
143,20-12-2018 17:01,7.3
144,11-12-2018 02:26,7.1
145,05-12-2018 06:43,6.6
146,05-12-2018 04:18,7.5
147,30-11-2018 17:29,7.1
148,18-11-2018 20:25,6.8
149,09-11-2018 01:49,6.7
150,25-10-2018 22:54,6.8
151,22-10-2018 06:22,6.5
152,22-10-2018 06:16,6.8
153,22-10-2018 05:39,6.5
154,16-10-2018 01:03,6.5
155,13-10-2018 11:10,6.7
156,10-10-2018 23:16,6.5
157,10-10-2018 20:48,7.0
158,30-09-2018 10:52,6.7
159,28-09-2018 10:02,7.5
160,16-09-2018 21:11,6.5
161,10-09-2018 04:19,6.9
162,09-09-2018 19:31,6.5
163,06-09-2018 15:49,7.9
164,05-09-2018 18:07,6.6
165,29-08-2018 03:51,7.1
166,24-08-2018 09:04,7.1
167,21-08-2018 22:32,6.5
168,21-08-2018 21:31,7.3
169,19-08-2018 14:56,6.9
170,19-08-2018 00:19,8.2
171,17-08-2018 15:35,6.5
172,15-08-2018 21:56,6.5
173,05-08-2018 11:46,6.9
174,04-05-2018 22:32,6.9
175,02-04-2018 13:40,6.8
176,29-03-2018 21:25,6.9
177,26-03-2018 09:51,6.7
178,08-03-2018 17:39,6.8
179,06-03-2018 14:13,6.7
180,25-02-2018 17:44,7.5
181,16-02-2018 23:39,7.2
182,23-01-2018 09:31,7.9
183,14-01-2018 09:18,7.1
184,10-01-2018 02:51,7.5
185,15-12-2017 16:47,6.5
186,13-12-2017 18:03,6.5
187,19-11-2017 22:43,7.0
188,19-11-2017 15:09,6.6
189,13-11-2017 02:28,6.5
190,12-11-2017 18:18,7.3
191,07-11-2017 21:26,6.5
192,04-11-2017 09:00,6.8
193,01-11-2017 02:23,6.6
194,31-10-2017 00:42,6.7
195,24-10-2017 10:47,6.7
196,08-10-2017 22:34,6.5
197,19-09-2017 18:14,7.1
198,08-09-2017 04:49,8.2
199,08-08-2017 13:19,6.5
200,20-07-2017 22:31,6.6
201,17-07-2017 23:34,7.7
202,11-07-2017 07:00,6.6
203,06-07-2017 08:03,6.5
204,22-06-2017 12:31,6.8
205,14-06-2017 07:29,6.9
206,02-06-2017 22:24,6.8
207,29-05-2017 14:35,6.6
208,10-05-2017 23:23,6.5
209,09-05-2017 13:52,6.8
210,28-04-2017 20:23,6.9
211,24-04-2017 21:38,6.9
212,03-04-2017 17:40,6.5
213,29-03-2017 04:09,6.6
214,24-02-2017 17:28,6.9
215,21-02-2017 14:09,6.5
216,10-02-2017 14:03,6.5
217,22-01-2017 04:30,7.9
218,19-01-2017 23:04,6.5
219,10-01-2017 06:13,7.3
220,03-01-2017 21:52,6.9
221,25-12-2016 14:22,7.6
222,21-12-2016 00:17,6.7
223,17-12-2016 10:51,7.9
224,09-12-2016 19:10,6.9
225,08-12-2016 21:56,6.5
226,08-12-2016 17:38,7.8
227,08-12-2016 14:49,6.6
228,06-12-2016 22:03,6.5
229,25-11-2016 14:24,6.6
230,24-11-2016 18:43,6.9
231,21-11-2016 20:59,6.9
232,14-11-2016 00:34,6.5
233,13-11-2016 11:32,6.5
234,13-11-2016 11:02,7.8
235,30-10-2016 06:40,6.6
236,19-10-2016 00:26,6.6
237,17-10-2016 06:14,6.8
238,24-09-2016 21:28,6.9
239,01-09-2016 16:37,7.0
240,31-08-2016 03:11,6.8
241,24-08-2016 10:34,6.8
242,12-08-2016 01:26,7.2
243,29-07-2016 21:18,7.7
244,01-06-2016 22:56,6.6
245,28-05-2016 09:46,7.2
246,28-05-2016 05:38,6.9
247,18-05-2016 16:46,6.9
248,18-05-2016 07:57,6.7
249,28-04-2016 19:33,7.0
250,16-04-2016 23:58,7.8
251,15-04-2016 16:25,7.0
252,13-04-2016 13:55,6.9
253,10-04-2016 10:28,6.6
254,07-04-2016 03:32,6.7
255,06-04-2016 06:58,6.7
256,03-04-2016 08:23,6.9
257,02-03-2016 12:49,7.8
258,30-01-2016 03:25,7.2
259,24-01-2016 10:30,7.1
260,21-01-2016 18:06,6.6
261,14-01-2016 03:25,6.7
262,11-01-2016 16:38,6.5
263,03-01-2016 23:05,6.7
264,17-12-2015 19:49,6.6
265,09-12-2015 10:21,6.9
266,07-12-2015 07:50,7.2
267,26-11-2015 05:45,6.7
268,24-11-2015 22:50,7.6
269,24-11-2015 22:45,7.6
270,18-11-2015 18:31,6.8
271,17-11-2015 07:10,6.5
272,13-11-2015 20:51,6.7
273,11-11-2015 02:46,6.9
274,11-11-2015 01:54,6.9
275,08-11-2015 16:47,6.6
276,07-11-2015 07:31,6.8
277,04-11-2015 03:44,6.5
278,26-10-2015 09:09,7.5
279,20-10-2015 21:52,7.1
280,24-09-2015 15:53,6.6
281,21-09-2015 17:40,6.6
282,17-09-2015 04:10,6.7
283,17-09-2015 03:55,6.5
284,16-09-2015 23:18,7.0
285,16-09-2015 22:54,8.3
286,13-09-2015 08:14,6.7
287,12-08-2015 18:49,6.5
288,10-08-2015 04:12,6.6
289,27-07-2015 21:41,7.0
290,27-07-2015 04:49,6.9
291,18-07-2015 02:27,7.0
292,16-07-2015 15:16,6.5
293,10-07-2015 04:12,6.7
294,23-06-2015 12:18,6.5
295,30-05-2015 11:23,7.8
296,29-05-2015 07:00,6.8
297,22-05-2015 23:59,6.8
298,22-05-2015 21:45,6.9
299,20-05-2015 22:48,6.8
300,12-05-2015 21:12,6.8
301,12-05-2015 07:05,7.3
302,07-05-2015 07:10,7.1
303,05-05-2015 01:44,7.5
304,01-05-2015 08:06,6.8
305,30-04-2015 10:45,6.7
306,26-04-2015 07:09,6.7
307,25-04-2015 06:45,6.6
308,25-04-2015 06:11,7.8
309,17-04-2015 15:52,6.5
310,30-03-2015 08:48,6.5
311,29-03-2015 23:48,7.5
312,27-02-2015 13:45,7.0
313,16-02-2015 23:06,6.7
314,11-02-2015 18:57,6.7
315,23-01-2015 03:47,6.8
316,07-01-2015 05:07,6.5
317,08-12-2014 08:54,6.6
318,07-12-2014 01:22,6.6
319,02-12-2014 05:11,6.6
320,26-11-2014 14:33,6.8
321,21-11-2014 10:10,6.5
322,16-11-2014 22:33,6.7
323,15-11-2014 02:31,7.1
324,07-11-2014 03:33,6.6
325,01-11-2014 18:57,7.1
326,14-10-2014 03:51,7.3
327,17-09-2014 06:14,6.7
328,24-08-2014 23:21,6.8
329,03-08-2014 00:22,6.9
330,21-07-2014 14:54,6.9
331,11-07-2014 19:22,6.5
332,07-07-2014 11:23,6.9
333,04-07-2014 15:00,6.5
334,29-06-2014 17:15,6.7
335,29-06-2014 07:52,6.9
336,23-06-2014 20:53,7.9
337,23-06-2014 20:06,6.7
338,23-06-2014 19:21,6.5
339,23-06-2014 19:19,6.9
340,24-05-2014 09:25,6.9
341,13-05-2014 06:35,6.5
342,01-05-2014 06:36,6.6
343,24-04-2014 03:10,6.5
344,19-04-2014 13:28,7.5
345,19-04-2014 01:04,6.6
346,18-04-2014 14:27,7.2
347,13-04-2014 13:24,6.6
348,13-04-2014 12:36,7.4
349,12-04-2014 20:14,7.6
350,11-04-2014 20:29,6.6
351,11-04-2014 08:16,6.5
352,11-04-2014 07:07,7.1
353,03-04-2014 02:43,7.7
354,03-04-2014 01:58,6.5
355,01-04-2014 23:57,6.9
356,01-04-2014 23:46,8.2
357,16-03-2014 21:16,6.7
358,10-03-2014 05:18,6.8
359,02-03-2014 20:11,6.5
360,18-02-2014 09:27,6.5
361,12-02-2014 09:19,6.9
362,07-02-2014 08:40,6.5
363,02-02-2014 09:26,6.5
364,01-01-2014 16:03,6.5
365,23-11-2013 07:48,6.5
366,17-11-2013 09:04,7.7
367,16-11-2013 03:34,6.9
368,31-10-2013 23:03,6.6
369,25-10-2013 17:10,7.1
370,19-10-2013 17:54,6.6
371,16-10-2013 10:30,6.8
372,15-10-2013 00:12,7.1
373,12-10-2013 13:11,6.6
374,01-10-2013 03:38,6.7
375,30-09-2013 05:55,6.5
376,28-09-2013 07:34,6.8
377,25-09-2013 16:42,7.1
378,24-09-2013 11:29,7.7
379,04-09-2013 02:32,6.5
380,04-09-2013 00:18,6.5
381,01-09-2013 11:52,6.5
382,30-08-2013 16:25,7.0
383,16-08-2013 02:31,6.5
384,13-08-2013 15:43,6.7
385,21-07-2013 05:09,6.5
386,15-07-2013 14:03,7.3
387,07-07-2013 20:30,6.6
388,07-07-2013 18:35,7.3
389,24-06-2013 22:04,6.6
390,15-06-2013 17:34,6.5
391,13-06-2013 16:47,6.7
392,24-05-2013 14:56,6.7
393,24-05-2013 05:44,8.3
394,23-05-2013 17:19,7.4
395,14-05-2013 00:32,6.8
396,23-04-2013 23:14,6.5
397,20-04-2013 00:02,6.6
398,19-04-2013 03:05,7.2
399,16-04-2013 22:55,6.6
400,16-04-2013 10:44,7.7
401,14-04-2013 01:32,6.6
402,06-04-2013 04:42,7.0
403,10-03-2013 22:51,6.5
404,01-03-2013 13:20,6.5
405,28-02-2013 14:05,6.9
406,14-02-2013 13:13,6.6
407,09-02-2013 21:02,6.6
408,09-02-2013 14:16,6.9
409,08-02-2013 15:26,7.1
410,08-02-2013 11:12,6.8
411,07-02-2013 18:59,6.7
412,06-02-2013 01:54,7.0
413,06-02-2013 01:23,7.1
414,06-02-2013 01:12,8.0
415,02-02-2013 14:17,6.9
416,30-01-2013 20:15,6.8
417,05-01-2013 08:58,7.5
418,21-12-2012 22:28,6.7
419,10-12-2012 16:53,7.1
420,07-12-2012 08:18,7.3
421,11-11-2012 22:14,6.5
422,11-11-2012 01:12,6.8
423,07-11-2012 16:35,7.4
424,28-10-2012 03:04,7.8
425,24-10-2012 00:45,6.5
426,12-10-2012 00:31,6.6
427,30-09-2012 16:31,7.3
428,05-09-2012 14:42,7.6
429,31-08-2012 12:47,7.6
430,27-08-2012 04:37,7.3
431,26-08-2012 15:05,6.6
432,14-08-2012 02:59,7.7
433,28-07-2012 20:03,6.5
434,28-04-2012 10:08,6.6
435,21-04-2012 01:16,6.7
436,17-04-2012 07:13,6.8
437,17-04-2012 03:50,6.7
438,12-04-2012 07:15,7.0
439,11-04-2012 22:55,6.5
440,11-04-2012 10:43,8.2
441,11-04-2012 08:38,8.6
442,25-03-2012 22:37,7.1
443,21-03-2012 22:15,6.6
444,20-03-2012 18:02,7.4
445,26-02-2012 06:17,6.7
446,06-02-2012 03:49,6.7
447,02-02-2012 13:34,7.1
448,10-01-2012 18:36,7.2
449,27-12-2011 15:21,6.6
450,14-12-2011 05:04,7.1
451,11-12-2011 01:47,6.5
452,28-10-2011 18:54,6.9
453,23-10-2011 10:41,7.1
454,14-10-2011 03:35,6.5
455,18-09-2011 12:40,6.9
456,16-09-2011 19:26,6.7
457,05-09-2011 17:55,6.7
458,03-09-2011 22:55,7.0
459,24-08-2011 17:46,7.0
460,20-08-2011 18:19,7.1
461,20-08-2011 17:13,6.5
462,20-08-2011 16:55,7.2
463,31-07-2011 23:38,6.6
464,06-07-2011 19:03,7.6
465,22-06-2011 21:50,6.7
466,10-05-2011 08:55,6.8
467,23-04-2011 04:16,6.8
468,11-04-2011 08:16,6.6
469,07-04-2011 14:32,7.1
470,07-04-2011 13:11,6.6
471,24-03-2011 13:55,6.9
472,11-03-2011 11:36,6.6
473,11-03-2011 08:19,6.5
474,11-03-2011 06:25,7.7
475,11-03-2011 06:15,7.9
476,11-03-2011 05:46,9.1
477,09-03-2011 02:45,7.3
478,14-02-2011 03:40,6.7
479,11-02-2011 20:05,6.9
480,18-01-2011 20:23,7.2
481,13-01-2011 16:16,7.0
482,02-01-2011 20:20,7.2
483,25-12-2010 13:16,7.3
484,20-12-2010 18:41,6.7
485,02-12-2010 03:12,6.6
486,25-10-2010 14:42,7.8
487,21-10-2010 17:53,6.7
488,29-09-2010 17:11,7.0
489,03-09-2010 16:35,7.0
490,12-08-2010 11:54,7.1
491,10-08-2010 05:23,7.3
492,04-08-2010 22:01,7.0
493,04-08-2010 07:15,6.5
494,23-07-2010 22:51,7.6
495,18-07-2010 13:34,7.3
496,18-07-2010 13:04,6.9
497,14-07-2010 08:32,6.6
498,26-06-2010 05:30,6.7
499,16-06-2010 03:58,6.6
500,16-06-2010 03:16,7.0
501,12-06-2010 19:26,7.5
502,27-05-2010 17:14,7.2
503,09-05-2010 05:59,7.2
504,13-04-2010 23:49,6.9
505,11-04-2010 09:40,6.9
506,06-04-2010 22:15,7.8
507,04-04-2010 22:40,7.2
508,30-03-2010 16:54,6.6
509,16-03-2010 02:21,6.7
510,14-03-2010 08:08,6.5
511,11-03-2010 14:55,7.0
512,11-03-2010 14:39,6.9
513,05-03-2010 16:07,6.8
514,05-03-2010 11:47,6.6
515,04-03-2010 14:02,6.5
516,27-02-2010 08:01,7.4
517,27-02-2010 06:34,8.8
518,26-02-2010 20:31,7.0
519,12-01-2010 21:53,7.0
520,10-01-2010 00:27,6.5
521,05-01-2010 12:15,6.8
522,03-01-2010 22:36,7.1
523,03-01-2010 21:48,6.6
524,13-11-2009 03:05,6.5
525,09-11-2009 10:44,7.3
526,08-11-2009 19:41,6.6
527,30-10-2009 07:03,6.8
528,24-10-2009 14:40,6.9
529,08-10-2009 08:28,6.8
530,07-10-2009 23:13,7.4
531,07-10-2009 22:18,7.8
532,07-10-2009 22:03,7.7
533,01-10-2009 01:52,6.6
534,30-09-2009 10:16,7.6
535,29-09-2009 17:48,8.1
536,02-09-2009 07:55,7.0
537,16-08-2009 07:38,6.7
538,12-08-2009 22:48,6.6
539,10-08-2009 19:55,7.5
540,09-08-2009 10:55,7.1
541,03-08-2009 17:59,6.9
542,15-07-2009 09:22,7.8
543,23-06-2009 14:19,6.7
544,28-05-2009 08:24,7.3
545,19-03-2009 18:17,7.6
546,11-02-2009 17:34,7.2
547,03-01-2009 22:33,7.4
548,03-01-2009 20:23,6.6
549,03-01-2009 19:43,7.7
550,16-11-2008 17:02,7.4
551,16-10-2008 19:41,6.7
552,05-10-2008 15:52,6.7
553,11-09-2008 00:20,6.8
554,11-09-2008 00:00,6.6
555,08-09-2008 18:52,6.9
556,25-08-2008 13:21,6.7
557,23-07-2008 15:26,6.8
558,19-07-2008 02:39,7.0
559,19-07-2008 02:39,6.9
560,27-06-2008 11:40,6.6
561,13-06-2008 23:43,6.9
562,12-05-2008 06:28,7.9
563,07-05-2008 16:45,6.9
564,09-04-2008 12:46,7.3
565,20-03-2008 22:32,7.2
566,03-03-2008 14:11,6.9
567,25-02-2008 21:02,6.7
568,25-02-2008 18:06,6.6
569,25-02-2008 08:36,7.2
570,24-02-2008 14:46,6.5
571,20-02-2008 08:08,7.4
572,14-02-2008 12:08,6.5
573,14-02-2008 10:09,6.9
574,12-02-2008 12:50,6.5
575,20-12-2007 07:55,6.6
576,16-12-2007 08:09,6.7
577,29-11-2007 19:00,7.4
578,27-11-2007 11:49,6.6
579,25-11-2007 19:53,6.5
580,25-11-2007 16:02,6.5
581,22-11-2007 08:48,6.8
582,16-11-2007 03:13,6.8
583,15-11-2007 15:05,6.8
584,14-11-2007 15:40,7.7
585,24-10-2007 21:02,6.8
586,15-10-2007 12:29,6.8
587,26-09-2007 12:36,6.8
588,20-09-2007 08:31,6.7
589,13-09-2007 03:35,7.0
590,13-09-2007 02:30,6.5
591,12-09-2007 23:49,7.9
592,12-09-2007 23:49,7.8
593,12-09-2007 11:10,8.4
594,10-09-2007 01:49,6.8
595,02-09-2007 01:05,7.2
596,16-08-2007 08:39,6.5
597,15-08-2007 23:40,8.0
598,08-08-2007 17:05,7.5
599,01-08-2007 17:08,7.2
600,26-07-2007 05:40,6.9
601,16-07-2007 14:17,6.8
602,16-07-2007 01:13,6.6
603,13-06-2007 19:29,6.7
604,01-04-2007 21:11,6.9
605,01-04-2007 20:47,6.6
606,01-04-2007 20:39,8.1
607,25-03-2007 00:41,6.7
608,25-03-2007 00:40,7.1
609,20-02-2007 08:04,6.7
610,21-01-2007 11:27,7.5
611,13-01-2007 04:23,8.1
612,26-12-2006 12:34,6.9
613,26-12-2006 12:26,7.1
614,15-11-2006 11:14,8.3
615,07-11-2006 17:38,6.6
616,20-10-2006 10:48,6.7
617,17-10-2006 01:25,6.7
618,15-10-2006 17:07,6.7
619,28-09-2006 06:22,6.9
620,01-09-2006 10:18,6.8
621,24-08-2006 21:50,6.5
622,07-08-2006 22:18,6.8
623,17-07-2006 08:19,7.7
624,28-05-2006 03:12,6.5
625,22-05-2006 11:12,6.6
626,16-05-2006 15:28,6.8
627,03-05-2006 15:26,8.0
628,03-05-2006 15:26,8.0
629,30-04-2006 21:40,6.5
630,30-04-2006 19:17,6.7
631,29-04-2006 16:58,6.6
632,20-04-2006 23:25,7.6
633,07-04-2006 08:30,6.5
634,14-03-2006 06:57,6.7
635,22-02-2006 22:19,7.0
636,08-01-2006 11:34,6.7
637,04-01-2006 08:32,6.6
638,12-12-2005 21:47,6.5
639,05-12-2005 12:19,6.8
640,02-12-2005 13:13,6.5
641,19-11-2005 14:10,6.5
642,17-11-2005 19:26,6.8
643,08-10-2005 03:50,7.6
644,29-09-2005 15:50,6.6
645,26-09-2005 01:55,7.5
646,09-09-2005 07:26,7.6
647,16-08-2005 02:46,7.2
648,24-07-2005 15:42,7.2
649,05-07-2005 01:52,6.7
650,02-07-2005 02:16,6.6
651,15-06-2005 02:50,7.2
652,13-06-2005 22:44,7.8
653,19-05-2005 01:54,6.9
654,14-05-2005 05:05,6.7
655,10-04-2005 11:14,6.5
656,10-04-2005 10:29,6.7
657,28-03-2005 16:09,8.6
658,20-03-2005 01:53,6.6
659,02-03-2005 10:42,7.1
660,26-02-2005 12:56,6.8
661,19-02-2005 00:04,6.5
662,15-02-2005 14:42,6.5
663,08-02-2005 14:48,6.7
664,05-02-2005 12:23,7.1
665,19-01-2005 06:11,6.6
666,26-12-2004 09:20,6.6
667,26-12-2004 04:21,7.2
668,26-12-2004 00:58,9.1
669,23-12-2004 14:59,8.1
670,14-12-2004 23:20,6.8
671,06-12-2004 14:15,6.8
672,28-11-2004 18:32,7.0
673,26-11-2004 02:25,7.1
674,22-11-2004 20:26,7.1
675,15-11-2004 09:06,7.2
676,11-11-2004 21:26,7.5
677,11-11-2004 17:34,6.7
678,02-11-2004 10:02,6.7
679,23-10-2004 08:56,6.6
680,15-10-2004 04:08,6.7
681,09-10-2004 21:26,7.0
682,08-10-2004 14:36,6.5
683,08-10-2004 08:27,6.8
684,06-09-2004 23:29,6.6
685,05-09-2004 14:57,7.4
686,05-09-2004 10:07,7.2
687,28-08-2004 13:41,6.5
688,28-07-2004 03:56,6.5
689,10-06-2004 15:19,6.9
690,03-05-2004 04:36,6.6
691,23-04-2004 01:50,6.7
692,09-04-2004 15:23,6.5
693,05-04-2004 21:24,6.6
694,08-02-2004 08:58,6.7
695,07-02-2004 02:42,7.3
696,05-02-2004 21:05,7.0
697,28-01-2004 22:15,6.7
698,27-12-2003 16:00,7.3
699,26-12-2003 01:56,6.6
700,25-12-2003 07:11,6.5
701,22-12-2003 19:15,6.5
702,10-12-2003 04:38,6.8
703,25-11-2003 20:19,6.6
704,18-11-2003 17:14,6.5
705,06-11-2003 10:38,6.6
706,31-10-2003 01:06,7.0
707,08-10-2003 09:06,6.7
708,01-10-2003 01:03,6.7
709,29-09-2003 02:36,6.5
710,27-09-2003 11:33,7.3
711,25-09-2003 21:08,7.4
712,25-09-2003 19:50,8.16
713,21-09-2003 18:16,6.6
714,21-08-2003 12:12,7.2
715,04-08-2003 04:37,7.6
716,15-07-2003 18:46,6.5
717,20-06-2003 13:30,6.8
718,16-06-2003 22:08,6.9
719,07-06-2003 00:32,6.6
720,26-05-2003 19:23,7.0
721,26-05-2003 09:24,7.0
722,21-05-2003 18:44,6.8
723,25-03-2003 02:53,6.5
724,11-03-2003 07:27,6.8
725,22-01-2003 02:06,7.6
726,21-01-2003 02:46,6.5
727,20-01-2003 08:43,7.3
728,10-01-2003 13:11,6.7
729,12-12-2002 08:30,6.7
730,03-11-2002 22:12,7.9
731,02-11-2002 01:26,7.4
732,23-10-2002 11:27,6.6
733,10-10-2002 12:28,6.7
734,10-10-2002 10:50,7.6
735,13-09-2002 22:28,6.5
736,08-09-2002 18:44,7.6
737,14-08-2002 13:57,6.5
738,31-07-2002 00:16,6.5
739,22-06-2002 02:58,6.5
740,18-06-2002 13:56,6.6
741,17-06-2002 21:26,6.7
742,26-04-2002 16:06,7.1
743,18-04-2002 16:08,6.7
744,18-04-2002 05:02,6.8
745,31-03-2002 06:52,7.1
746,28-03-2002 04:56,6.5
747,05-03-2002 21:16,7.5
748,03-03-2002 12:08,7.4
749,05-02-2002 13:27,6.6
750,03-02-2002 07:11,6.5
751,10-01-2002 11:14,6.7
752,03-01-2002 10:17,6.6
753,02-01-2002 17:22,7.2
754,23-12-2001 22:52,6.8
755,18-12-2001 04:02,6.8
756,02-12-2001 13:01,6.5
757,14-11-2001 09:26,7.8
758,31-10-2001 09:10,7.0
759,19-10-2001 03:28,7.5
760,12-10-2001 15:02,7.0
761,11-09-2001 14:56,6.5
762,28-07-2001 07:32,6.6
763,26-07-2001 00:21,6.5
764,07-07-2001 09:38,7.6
765,05-07-2001 13:53,6.6
766,26-06-2001 04:18,6.7
767,23-06-2001 20:33,8.4
768,19-04-2001 21:43,6.7
769,24-03-2001 06:27,6.8
770,19-03-2001 05:52,6.5
771,28-02-2001 18:54,6.8
772,24-02-2001 07:23,7.1
773,13-02-2001 19:28,7.4
774,13-02-2001 14:22,6.6
775,26-01-2001 03:16,7.7
776,16-01-2001 13:25,6.9
777,13-01-2001 17:33,7.7
778,10-01-2001 16:02,6.9
779,09-01-2001 16:49,7.1
780,01-01-2001 08:54,6.8
781,01-01-2001 06:57,7.5